date_vente;Id_point_de_vente;Id_produit;Quantite
22/01/2015;20;1;1
07/12/2014;20;2;3
06/07/2015;17;3;4
10/09/2014;14;101;2
27/01/2016;15;102;1
07/09/2014;14;5;1
19/02/2016;18;6;1
09/08/2015;20;4;2
22/11/2015;14;203;3
21/04/2014;17;201;5
23/06/2014;17;5;2
17/12/2014;15;6;3
22/11/2015;14;101;5
09/08/2014;20;102;6
20/12/2015;14;103;4
10/08/2015;16;104;2
08/01/2015;20;105;3
01/02/2015;17;201;8
04/09/2015;20;202;1
08/04/2015;20;203;2
30/03/2015;15;204;3
08/04/2014;20;1;4
25/09/2015;15;2;4
10/04/2014;15;3;4
29/04/2014;18;101;5
14/10/2014;20;102;5
01/07/2014;16;5;2
12/10/2015;14;6;2
04/09/2014;18;4;1
20/06/2015;19;203;1
25/04/2014;20;201;1
10/09/2014;14;5;1
12/12/2014;17;6;3
14/07/2015;20;101;4
24/05/2015;16;102;2
29/03/2015;19;103;1
06/02/2016;14;104;1
05/10/2015;19;105;1
01/01/2014;16;201;2
27/04/2014;15;202;3
22/05/2014;14;203;5
30/12/2014;16;204;2
04/03/2015;15;1;3
20/09/2015;20;2;5
14/01/2016;17;3;6
26/08/2014;14;101;4
31/10/2015;14;102;2
15/08/2015;20;5;3
07/07/2014;18;6;8
09/03/2016;20;4;1
09/03/2016;15;203;2
26/04/2015;19;201;3
03/02/2015;15;5;4
25/12/2015;15;6;4
02/05/2014;18;101;4
24/02/2015;20;102;5
24/01/2016;20;103;5
30/08/2014;20;104;2
01/04/2015;17;105;2
25/02/2014;15;201;1
18/09/2015;20;202;1
30/11/2015;15;203;1
28/10/2014;16;204;1
26/11/2014;18;1;3
06/11/2014;20;2;4
10/01/2015;19;3;2
17/04/2015;18;101;1
12/04/2015;16;102;1
31/01/2016;18;5;1
21/09/2015;16;6;2
30/05/2014;17;4;3
16/08/2015;14;203;5
20/07/2014;16;201;2
10/04/2014;16;5;3
05/03/2016;14;6;5
28/04/2014;16;101;6
18/03/2014;17;102;4
16/05/2015;19;103;2
26/07/2015;19;104;3
01/06/2014;14;105;8
07/08/2014;14;201;1
27/05/2015;20;202;2
22/02/2014;15;203;3
05/06/2014;19;204;4
05/08/2014;20;1;4
28/09/2015;20;2;4
03/09/2015;17;3;5
07/12/2015;17;101;5
23/06/2015;18;102;2
16/06/2014;15;5;2
23/09/2015;14;6;1
22/12/2015;20;4;1
15/03/2015;14;203;1
17/06/2015;20;201;1
22/10/2015;15;5;3
05/06/2015;18;6;4
09/05/2015;20;101;2
28/01/2016;15;102;1
23/11/2014;14;103;1
31/05/2015;18;104;1
09/01/2015;15;105;2
04/09/2015;17;201;3
16/11/2015;19;202;5
28/10/2015;20;203;2
23/04/2015;17;204;3
14/12/2015;20;1;5
11/07/2015;17;2;6
13/04/2014;16;3;4
25/07/2015;17;101;2
10/10/2014;15;102;3
01/11/2014;18;5;8
14/09/2015;14;6;1
17/12/2015;20;4;2
15/08/2015;14;203;3
23/01/2014;17;201;4
30/12/2015;20;5;4
01/09/2014;17;6;4
17/07/2014;16;101;5
07/09/2014;17;102;5
10/03/2014;18;103;2
26/05/2014;20;104;2
27/09/2015;17;105;1
01/02/2014;19;201;1
12/05/2014;14;202;1
23/02/2015;16;203;1
18/03/2015;17;204;3
20/10/2014;14;1;4
12/01/2014;20;2;2
05/05/2015;15;3;1
18/06/2014;19;101;1
13/05/2014;20;102;1
06/11/2015;20;5;2
05/03/2015;15;6;3
19/09/2014;20;4;5
19/01/2015;16;203;2
15/08/2014;18;201;3
17/06/2015;15;5;5
10/03/2015;14;6;6
03/01/2014;15;101;4
01/10/2015;18;102;2
26/08/2014;15;103;3
11/05/2015;17;104;8
23/04/2014;20;105;1
03/08/2015;17;201;2
10/10/2014;16;202;3
02/02/2016;17;203;4
16/02/2014;17;204;4
23/11/2014;18;1;4
08/03/2015;17;2;5
26/03/2014;20;3;5
20/03/2014;19;101;2
23/07/2014;19;102;2
28/07/2014;16;5;1
21/12/2015;17;6;1
24/09/2015;17;4;1
09/09/2014;20;203;1
09/04/2015;14;201;3
30/09/2015;17;5;4
11/11/2015;17;6;2
18/02/2014;14;101;1
01/07/2015;20;102;1
25/07/2014;14;103;1
14/09/2014;16;104;2
07/03/2014;17;105;3
07/09/2015;18;201;5
02/02/2014;19;202;2
04/07/2015;17;203;3
14/04/2014;14;204;5
13/05/2015;17;1;6
21/09/2015;18;2;4
19/11/2014;19;3;2
10/06/2014;17;101;3
24/11/2014;20;102;8
03/05/2014;17;5;1
17/08/2015;17;6;2
11/08/2014;17;4;3
19/06/2014;14;203;4
18/02/2015;16;201;4
08/08/2014;14;5;4
11/01/2014;15;6;5
01/10/2015;18;101;5
17/01/2015;14;102;2
27/02/2015;15;103;2
15/09/2014;15;104;1
13/04/2015;17;105;1
12/03/2015;17;201;1
25/04/2015;19;202;1
02/09/2014;15;203;3
23/10/2014;14;204;4
22/12/2014;15;1;2
01/03/2016;18;2;1
02/01/2016;15;3;1
19/01/2015;14;101;1
18/12/2014;20;102;2
13/01/2015;15;5;3
15/01/2014;17;6;5
22/07/2014;19;4;2
08/09/2014;16;203;3
21/08/2015;14;201;5
17/08/2014;14;5;6
04/02/2016;18;6;4
16/03/2014;16;101;2
25/08/2015;17;102;3
16/07/2015;14;103;8
19/10/2015;18;104;1
03/10/2014;19;105;2
17/12/2014;20;201;3
18/06/2014;20;202;4
13/02/2014;20;203;4
01/12/2014;15;204;4
03/04/2014;20;1;5
27/08/2014;16;2;5
05/07/2015;16;3;2
26/07/2014;16;101;2
16/06/2015;18;102;1
26/11/2014;17;5;1
14/04/2015;19;6;1
08/01/2015;18;4;1
28/07/2015;20;203;3
27/06/2015;18;201;4
01/02/2016;19;5;2
10/08/2015;15;6;1
17/02/2015;20;101;1
09/02/2014;17;102;1
07/11/2014;20;103;2
14/05/2014;15;104;3
19/10/2015;19;105;5
14/05/2014;20;201;2
07/09/2014;17;202;3
01/03/2016;16;203;5
09/01/2016;15;204;6
22/12/2014;17;1;4
22/01/2014;19;2;2
29/11/2014;17;3;3
26/06/2015;14;101;8
31/08/2014;18;102;1
02/04/2014;20;5;2
12/09/2014;16;6;3
17/08/2014;17;4;4
21/05/2014;16;203;4
18/06/2014;20;201;4
06/10/2015;17;5;5
28/01/2015;20;6;5
11/07/2015;16;101;2
02/02/2015;18;102;2
11/06/2014;15;103;1
04/08/2015;19;104;1
20/12/2014;19;105;1
19/08/2015;14;201;1
30/10/2014;14;202;3
13/01/2015;20;203;4
06/09/2014;16;204;2
26/05/2014;18;1;1
15/05/2015;15;2;1
04/02/2016;16;3;1
17/09/2014;14;101;2
22/09/2015;18;102;3
31/08/2014;20;5;5
30/03/2015;14;6;2
21/09/2014;16;4;3
18/01/2015;14;203;5
18/12/2014;14;201;6
07/01/2014;16;5;4
10/06/2015;17;6;2
29/11/2015;17;101;3
22/04/2015;17;102;8
12/01/2014;16;103;1
07/08/2014;14;104;2
29/09/2014;14;105;3
25/02/2015;16;201;4
19/09/2014;15;202;4
13/01/2016;17;203;4
13/03/2014;17;204;5
23/10/2015;14;1;5
16/05/2014;20;2;2
14/10/2015;17;3;2
18/02/2015;17;101;1
02/01/2014;16;102;1
18/09/2014;16;5;1
29/10/2015;16;6;1
19/12/2014;17;4;3
11/11/2014;20;203;4
05/02/2016;16;201;2
25/04/2015;15;5;1
06/12/2014;16;6;1
27/07/2015;19;101;1
07/09/2014;19;102;2
24/10/2014;16;103;3
19/04/2015;18;104;5
18/07/2015;20;105;2
01/01/2016;20;201;3
03/05/2014;16;202;5
21/01/2015;17;203;6
10/05/2015;14;204;4
03/06/2014;14;1;2
04/03/2015;19;2;3
15/05/2015;15;3;8
30/09/2015;20;101;1
07/12/2014;20;102;2
15/03/2015;14;5;3
03/11/2015;14;6;4
15/11/2015;17;4;4
28/02/2014;18;203;4
27/05/2014;15;201;5
08/04/2015;19;5;5
29/06/2015;15;6;2
23/07/2015;18;101;2
10/12/2015;15;102;1
22/05/2015;19;103;1
11/07/2015;16;104;1
01/03/2016;14;105;1
13/04/2014;15;201;3
21/02/2014;14;202;4
02/02/2014;16;203;2
20/12/2015;15;204;1
03/10/2014;20;1;1
17/03/2014;14;2;1
06/02/2016;17;3;2
27/07/2015;17;101;3
28/07/2014;16;102;5
01/11/2014;19;5;2
10/04/2015;16;6;3
18/08/2014;16;4;5
30/11/2015;16;203;6
15/01/2014;19;201;4
14/06/2015;14;5;2
16/07/2014;15;6;3
18/04/2015;14;101;8
21/02/2015;19;102;1
28/09/2015;17;103;2
10/01/2014;19;104;3
11/03/2016;16;105;4
02/03/2015;17;201;4
14/01/2016;14;202;4
11/02/2015;16;203;5
29/04/2014;18;204;5
30/05/2015;16;1;2
07/03/2016;18;2;2
21/09/2015;18;3;1
02/07/2014;16;101;1
14/04/2014;19;102;1
26/10/2015;17;5;1
31/05/2015;19;6;3
16/04/2014;14;4;4
24/01/2015;17;203;2
23/10/2014;17;201;1
22/11/2015;14;5;1
19/02/2016;18;6;1
25/01/2014;14;101;2
26/11/2015;16;102;3
01/10/2014;19;103;5
30/01/2015;17;104;2
06/12/2014;14;105;3
27/10/2014;15;201;5
08/06/2015;14;202;6
31/05/2014;15;203;4
20/02/2015;19;204;2
21/01/2015;19;1;3
13/05/2015;20;2;8
20/02/2014;15;3;1
17/04/2015;15;101;2
28/07/2014;16;102;3
25/12/2014;16;5;4
28/09/2014;18;6;4
20/07/2014;19;4;4
22/04/2014;19;203;5
24/05/2014;19;201;5
03/04/2014;20;5;2
28/05/2015;16;6;2
19/08/2014;17;101;1
28/11/2014;18;102;1
23/03/2015;20;103;1
04/06/2015;16;104;1
19/06/2015;16;105;3
11/03/2016;20;201;4
02/06/2014;19;202;2
11/09/2014;14;203;1
25/09/2014;18;204;1
07/05/2015;14;1;1
04/11/2014;14;2;2
17/07/2015;19;3;3
19/12/2014;16;101;5
02/08/2015;16;102;2
24/09/2015;14;5;3
25/07/2015;14;6;5
18/06/2015;20;4;6
20/08/2014;20;203;4
18/10/2014;17;201;2
23/02/2016;16;5;3
19/01/2014;20;6;8
20/11/2014;14;101;1
08/01/2015;16;102;2
03/09/2015;18;103;3
03/02/2016;17;104;4
12/06/2015;14;105;4
19/03/2014;14;201;4
12/09/2015;20;202;5
21/06/2015;17;203;5
11/02/2014;16;204;2
03/02/2014;16;1;2
04/04/2014;14;2;1
19/08/2014;14;3;1
25/01/2015;20;101;1
09/03/2015;17;102;1
08/03/2014;15;5;3
26/01/2016;14;6;4
15/01/2014;20;4;2
27/07/2015;14;203;1
07/10/2014;15;201;1
11/09/2015;16;5;1
18/02/2016;14;6;2
21/04/2015;20;101;3
01/08/2015;18;102;5
14/06/2014;19;103;2
04/04/2015;17;104;3
27/07/2015;16;105;5
25/01/2014;20;201;6
22/11/2015;17;202;4
25/11/2014;15;203;2
08/02/2014;16;204;3
06/01/2015;16;1;8
04/01/2014;17;2;1
28/04/2014;19;3;2
08/01/2016;22;101;3
05/12/2015;17;102;4
22/05/2015;11;5;4
30/01/2015;23;6;4
19/12/2014;21;4;5
02/03/2016;15;203;5
24/06/2015;10;201;2
29/01/2014;15;5;2
07/06/2015;22;6;1
12/03/2016;11;101;1
11/02/2016;25;102;1
19/10/2014;21;103;1
12/08/2015;20;104;3
26/08/2015;20;105;4
30/08/2015;19;201;2
09/04/2014;13;202;1
20/10/2014;21;203;1
16/03/2014;17;204;1
12/08/2014;12;1;2
20/07/2014;23;2;3
01/01/2016;25;3;5
20/01/2015;11;101;2
02/04/2015;17;102;3
22/02/2016;19;5;5
06/06/2015;16;6;6
05/02/2015;25;4;4
17/12/2015;21;203;2
26/01/2015;12;201;3
17/09/2014;10;5;8
25/06/2014;18;6;1
28/01/2016;18;101;2
23/10/2015;22;102;3
18/04/2014;14;103;4
09/01/2015;24;104;4
07/01/2016;18;105;4
26/07/2015;13;201;5
03/12/2015;17;202;5
23/05/2015;21;203;2
22/06/2014;22;204;2
15/07/2014;16;1;1
24/03/2014;11;2;1
17/02/2015;16;3;1
05/08/2015;11;101;1
08/10/2015;16;102;3
08/11/2014;25;5;4
16/01/2016;10;6;2
05/11/2015;16;4;1
23/03/2014;23;203;1
11/04/2015;24;201;1
25/07/2015;19;5;2
03/09/2014;25;6;3
30/03/2014;22;101;5
04/11/2015;12;102;2
14/02/2016;14;103;3
27/04/2015;10;104;5
28/11/2014;15;105;6
22/03/2014;13;201;4
16/01/2016;15;202;2
07/09/2015;10;203;3
18/04/2015;12;204;8
17/11/2015;19;1;1
12/08/2014;25;2;2
04/03/2016;20;3;3
12/06/2014;11;101;4
23/02/2016;12;102;4
28/07/2015;20;5;4
12/07/2015;17;6;5
23/12/2015;19;4;5
31/12/2015;16;203;2
09/11/2014;13;201;2
31/12/2014;20;5;1
26/04/2014;11;6;1
28/12/2014;11;101;1
14/08/2015;23;102;1
26/08/2014;14;103;3
07/07/2014;10;104;4
21/09/2014;14;105;2
20/08/2014;10;201;1
17/02/2015;24;202;1
31/01/2015;17;203;1
01/01/2014;20;204;2
20/03/2015;16;1;3
26/08/2014;25;2;5
15/07/2015;12;3;2
06/01/2014;24;101;3
11/02/2015;21;102;5
08/02/2016;17;5;6
11/12/2014;24;6;4
25/01/2014;16;4;2
06/03/2014;14;203;3
19/03/2014;20;201;8
16/04/2015;12;5;1
27/08/2014;14;6;2
12/02/2014;12;101;3
22/11/2014;17;102;4
14/06/2014;20;103;4
06/08/2014;18;104;4
04/05/2015;19;105;5
28/01/2016;12;201;5
08/05/2014;12;202;2
01/03/2016;11;203;2
09/04/2014;20;204;1
27/07/2015;14;1;1
05/11/2015;18;2;1
30/08/2014;11;3;1
19/03/2015;13;101;3
18/08/2015;10;102;4
08/05/2014;14;5;2
26/10/2015;13;6;1
07/12/2015;11;4;1
14/05/2015;15;203;1
15/01/2014;19;201;2
12/11/2015;25;5;3
26/10/2014;18;6;5
09/05/2015;16;101;2
18/01/2016;21;102;3
26/02/2015;10;103;5
20/12/2015;16;104;6
27/10/2015;18;105;4
21/09/2014;13;201;2
06/05/2014;16;202;3
01/12/2014;14;203;8
20/02/2016;23;204;1
18/09/2015;12;1;2
03/01/2016;24;2;3
04/10/2014;11;3;4
10/05/2014;19;101;4
20/07/2015;11;102;4
03/08/2014;16;5;5
29/03/2015;22;6;5
28/02/2014;10;4;2
03/03/2014;20;203;2
24/12/2015;16;201;1
30/06/2015;20;5;1
26/12/2014;23;6;1
12/08/2015;14;101;1
27/12/2014;19;102;3
24/01/2015;25;103;4
19/07/2014;16;104;2
27/01/2015;21;105;1
16/06/2015;12;201;1
19/01/2015;21;202;1
01/04/2014;16;203;2
22/06/2014;15;204;3
27/05/2014;10;1;5
23/11/2014;23;2;2
31/12/2015;20;3;3
28/04/2015;13;101;5
26/03/2015;21;102;6
28/01/2014;25;5;4
11/08/2014;13;6;2
09/11/2015;20;4;3
01/09/2014;10;203;8
12/01/2016;15;201;1
30/09/2015;25;5;2
07/05/2015;20;6;3
24/06/2014;14;101;4
06/03/2016;24;102;4
11/02/2016;23;103;4
26/11/2014;25;104;5
23/03/2015;23;105;5
15/10/2014;16;201;2
20/07/2015;18;202;2
17/12/2014;19;203;1
12/08/2014;22;204;1
23/09/2015;11;1;1
18/08/2015;15;2;1
12/01/2015;13;3;3
01/12/2015;24;101;4
04/07/2014;21;102;2
26/10/2014;23;5;1
02/10/2015;16;6;1
16/08/2014;10;4;1
21/10/2014;25;203;2
14/09/2014;12;201;3
09/08/2015;23;5;5
07/05/2014;19;6;2
11/03/2015;10;101;3
12/07/2014;17;102;5
22/10/2014;12;103;6
04/01/2015;14;104;4
10/07/2014;14;105;2
09/06/2014;23;201;3
09/04/2015;14;202;8
11/07/2015;10;203;1
26/02/2015;21;204;2
10/01/2015;16;1;3
04/02/2016;17;2;4
14/12/2014;22;3;4
05/07/2015;14;101;4
24/01/2016;14;102;5
19/09/2015;11;5;5
18/06/2014;11;6;2
19/11/2015;10;4;2
21/04/2015;19;203;1
07/11/2015;22;201;1
04/03/2016;21;5;1
07/04/2014;15;6;1
20/04/2014;16;101;3
24/01/2015;24;102;4
12/09/2014;14;103;2
02/01/2014;24;104;1
19/05/2014;16;105;1
29/10/2014;10;201;1
01/11/2015;22;202;2
21/12/2014;21;203;3
30/01/2014;16;204;5
20/11/2014;12;1;2
18/08/2014;15;2;3
06/07/2014;11;3;5
02/08/2015;15;101;6
15/01/2015;15;102;4
22/01/2016;12;5;2
03/04/2014;15;6;3
19/01/2016;22;4;8
24/11/2015;25;203;1
24/12/2015;20;201;2
14/07/2015;18;5;3
19/08/2015;11;6;4
20/04/2015;12;101;4
29/08/2014;10;102;4
18/05/2014;16;103;5
15/03/2014;24;104;5
27/11/2015;14;105;2
15/02/2015;16;201;2
16/05/2015;18;202;1
11/01/2014;14;203;1
22/06/2015;24;204;1
11/08/2015;25;1;1
12/12/2015;13;2;3
01/08/2014;21;3;4
23/07/2014;22;101;2
12/01/2015;14;102;1
20/01/2016;23;5;1
21/02/2014;15;6;1
27/08/2014;11;4;2
08/09/2015;13;203;3
03/05/2015;16;201;5
06/02/2014;23;5;2
16/05/2015;24;6;3
01/12/2014;11;101;5
25/04/2014;11;102;6
14/02/2015;14;103;4
08/09/2014;22;104;2
12/04/2015;18;105;3
05/07/2015;19;201;8
20/01/2016;21;202;1
29/03/2014;10;203;2
26/05/2014;11;204;3
25/11/2015;11;1;4
29/08/2015;14;2;4
25/01/2016;11;3;4
10/04/2014;20;101;5
17/12/2015;10;102;5
10/12/2015;14;5;2
20/09/2015;14;6;2
11/02/2016;20;4;1
05/09/2014;14;203;1
06/02/2014;15;201;1
06/01/2014;25;5;1
22/04/2014;21;6;3
18/08/2014;25;101;4
09/12/2014;17;102;2
30/09/2014;10;103;1
18/02/2014;21;104;1
05/05/2014;12;105;1
17/08/2015;18;201;2
14/06/2015;17;202;3
12/02/2016;25;203;5
03/11/2014;11;204;2
02/12/2014;24;1;3
01/06/2014;25;2;5
28/04/2014;23;3;6
13/12/2014;13;101;4
24/01/2015;13;102;2
06/05/2015;15;5;3
17/01/2015;19;6;8
07/04/2014;17;4;1
10/04/2015;14;203;2
19/04/2015;11;201;3
27/07/2014;15;5;4
26/05/2014;10;6;4
29/01/2016;15;101;4
13/03/2016;24;102;5
11/09/2014;23;103;5
15/12/2014;17;104;2
29/10/2014;19;105;2
19/09/2014;13;201;1
10/07/2014;22;202;1
13/08/2015;11;203;1
13/10/2015;23;204;1
20/08/2015;23;1;3
01/01/2014;15;2;4
23/09/2014;24;3;2
29/02/2016;23;101;1
01/05/2014;23;102;1
27/10/2015;13;5;1
07/04/2015;18;6;2
02/10/2014;19;4;3
24/01/2014;17;203;5
26/06/2015;13;201;2
12/10/2014;19;5;3
01/03/2015;24;6;5
13/05/2014;15;101;6
21/11/2015;14;102;4
07/10/2015;17;103;2
22/01/2014;12;104;3
04/03/2014;12;105;8
17/01/2016;24;201;1
02/03/2015;23;202;2
27/01/2014;17;203;3
16/01/2015;23;204;4
21/06/2014;11;1;4
01/10/2015;12;2;4
08/03/2015;17;3;5
26/02/2015;21;101;5
26/12/2015;11;102;2
07/12/2015;24;5;2
01/10/2015;21;6;1
14/02/2014;15;4;1
13/08/2014;19;203;1
29/02/2016;15;201;1
02/03/2016;20;5;3
29/08/2015;19;6;4
09/07/2015;21;101;2
23/07/2014;24;102;1
30/05/2015;25;103;1
16/04/2014;11;104;1
25/06/2015;24;105;2
22/08/2015;19;201;3
28/02/2015;23;202;5
02/02/2016;13;203;2
11/07/2014;14;204;3
08/02/2015;23;1;5
28/03/2014;19;2;6
25/11/2014;23;3;4
22/09/2014;24;101;2
20/05/2015;22;102;3
11/09/2015;17;5;8
27/01/2015;23;6;1
23/06/2014;24;4;2
11/12/2015;10;203;3
07/05/2014;17;201;4
23/01/2016;13;5;4
08/07/2014;10;6;4
14/10/2015;10;101;5
01/01/2016;17;102;5
12/10/2014;10;103;2
15/07/2014;19;104;2
09/09/2015;23;105;1
09/04/2014;25;201;1
14/06/2014;19;202;1
19/06/2015;10;203;1
06/11/2015;23;204;3
29/02/2016;17;1;4
13/01/2014;24;2;2
11/02/2014;16;3;1
07/05/2014;18;101;1
08/10/2015;13;102;1
07/12/2015;20;5;2
04/01/2014;23;6;3
12/07/2014;22;4;5
21/04/2014;20;203;2
10/10/2014;14;201;3
17/01/2014;20;5;5
31/01/2014;18;6;6
18/07/2014;17;101;4
07/09/2014;12;102;2
06/08/2015;21;103;3
09/04/2015;23;104;8
26/03/2015;22;105;1
12/04/2014;20;201;2
12/11/2014;11;202;3
13/02/2015;16;203;4
14/04/2014;20;204;4
11/04/2015;10;1;4
11/08/2015;18;2;5
23/09/2014;19;3;5
10/07/2015;24;101;2
22/07/2014;13;102;2
25/02/2016;15;5;1
03/04/2014;16;6;1
21/12/2015;22;4;1
27/06/2014;25;203;1
18/12/2014;11;201;3
09/01/2014;18;5;4
14/08/2014;25;6;2
27/06/2014;25;101;1
14/10/2015;14;102;1
07/09/2015;19;103;1
24/12/2014;10;104;2
07/02/2014;21;105;3
04/09/2015;25;201;5
15/08/2014;22;202;2
08/02/2014;11;203;3
22/09/2014;21;204;5
11/12/2015;19;1;6
14/06/2015;20;2;4
01/03/2014;24;3;2
03/12/2015;17;101;3
07/07/2015;11;102;8
05/05/2014;12;5;1
20/06/2014;17;6;2
06/07/2015;20;4;3
14/11/2015;14;203;4
26/06/2014;24;201;4
04/10/2014;15;5;4
25/01/2015;19;6;5
12/04/2015;25;101;5
25/06/2014;21;102;2
24/08/2015;13;103;2
31/12/2014;25;104;1
25/03/2014;21;105;1
05/07/2014;10;201;1
03/09/2015;23;202;1
24/10/2014;25;203;3
25/02/2016;16;204;4
23/12/2015;21;1;2
26/03/2015;10;2;1
04/11/2015;11;3;1
11/09/2015;22;101;1
17/02/2016;12;102;2
18/10/2015;21;5;3
25/01/2015;14;6;5
11/03/2014;23;4;2
03/03/2014;16;203;3
26/01/2015;10;201;5
17/12/2015;16;5;6
12/01/2015;24;6;4
19/03/2014;16;101;2
07/03/2015;14;102;3
02/09/2014;22;103;8
03/09/2015;20;104;1
19/01/2015;25;105;2
18/07/2015;16;201;3
25/10/2014;13;202;4
30/06/2015;24;203;4
10/12/2014;21;204;4
01/03/2015;13;1;5
28/03/2014;15;2;5
07/09/2014;21;3;2
08/06/2014;10;101;2
01/11/2015;24;102;1
23/03/2014;14;5;1
08/11/2015;11;6;1
27/05/2015;17;4;1
14/11/2014;12;203;3
01/01/2014;20;201;4
12/10/2015;11;5;2
12/09/2015;25;6;1
27/02/2016;22;101;1
15/10/2014;19;102;1
26/12/2015;22;103;2
11/05/2015;25;104;3
17/05/2015;11;105;5
12/08/2014;14;201;2
26/09/2014;16;202;3
30/08/2015;10;203;5
10/09/2014;22;204;6
23/04/2014;23;1;4
21/06/2014;20;2;2
25/05/2015;13;3;3
06/01/2016;16;101;8
27/10/2014;13;102;1
10/11/2015;13;5;2
26/05/2014;15;6;3
22/08/2014;21;4;4
03/06/2015;24;203;4
02/12/2015;23;201;4
03/07/2014;24;5;5
01/09/2014;21;6;5
13/07/2015;17;101;2
28/02/2015;11;102;2
30/08/2015;25;103;1
07/11/2014;20;104;1
23/08/2014;16;105;1
21/03/2014;25;201;1
07/02/2016;21;202;3
29/03/2014;22;203;4
28/03/2014;10;204;2
03/07/2014;13;1;1
04/04/2014;21;2;1
04/05/2014;22;3;1
07/03/2015;14;101;2
01/07/2014;17;102;3
25/11/2015;24;5;5
17/11/2014;17;6;2
23/04/2015;10;4;3
22/11/2015;19;203;5
20/09/2014;22;201;6
31/01/2015;16;5;4
07/01/2014;24;6;2
31/05/2014;15;101;3
21/03/2015;23;102;8
14/05/2014;11;103;1
19/09/2015;17;104;2
15/08/2014;19;105;3
16/12/2015;15;201;4
19/06/2015;20;202;4
21/11/2015;23;203;4
25/06/2015;19;204;5
12/01/2014;20;1;5
16/03/2015;23;2;2
09/03/2015;11;3;2
18/01/2015;20;101;1
12/01/2016;16;102;1
24/03/2015;21;5;1
22/12/2015;24;6;1
07/03/2014;22;4;3
26/08/2015;25;203;4
06/12/2014;21;201;2
26/06/2015;23;5;1
13/03/2016;24;6;1
16/02/2014;24;101;1
22/01/2015;22;102;2
08/03/2016;10;103;3
26/10/2015;11;104;5
24/10/2015;23;105;2
19/10/2014;11;201;3
01/03/2016;21;202;5
01/11/2015;15;203;6
02/10/2015;17;204;4
14/12/2014;16;1;2
18/02/2015;14;2;3
03/05/2015;16;3;8
14/03/2015;10;101;1
19/07/2015;13;102;2
02/03/2015;15;5;3
21/03/2015;13;6;4
21/02/2014;21;4;4
05/10/2015;16;203;4
21/01/2015;16;201;5
18/01/2016;24;5;5
07/01/2014;23;6;2
24/10/2015;13;101;2
12/02/2015;12;102;1
18/08/2015;23;103;1
17/06/2015;23;104;1
06/08/2014;24;105;1
22/08/2015;14;201;3
23/11/2015;13;202;4
16/09/2015;11;203;2
18/02/2016;18;204;1
22/06/2015;14;1;1
27/02/2016;10;2;1
13/03/2015;11;3;2
09/06/2015;21;101;3
17/06/2015;14;102;5
27/09/2014;20;5;2
24/10/2015;25;6;3
22/02/2014;10;4;5
16/03/2014;25;203;6
08/09/2014;20;201;4
04/05/2014;17;5;2
04/11/2015;10;6;3
24/11/2014;14;101;8
02/05/2015;12;102;1
28/02/2015;21;103;2
29/07/2014;20;104;3
20/09/2014;14;105;4
22/08/2014;17;201;4
11/06/2014;15;202;4
08/02/2016;17;203;5
30/10/2015;14;204;5
04/09/2015;14;1;2
05/06/2014;13;2;2
24/03/2015;11;3;1
23/02/2015;12;101;1
17/08/2014;19;102;1
19/01/2016;20;5;1
30/04/2014;22;6;3
14/05/2014;21;4;4
03/03/2016;24;203;2
30/04/2014;22;201;1
12/04/2015;11;5;1
28/01/2014;13;6;1
27/01/2016;15;101;2
11/01/2014;23;102;3
15/06/2015;24;103;5
30/12/2014;19;104;2
24/12/2015;16;105;3
04/03/2014;18;201;5
04/11/2014;23;202;6
06/10/2015;24;203;4
05/11/2015;13;204;2
18/10/2014;23;1;3
11/05/2015;14;2;8
24/02/2014;22;3;1
05/11/2015;16;101;2
11/02/2015;16;102;3
23/09/2015;12;5;4
12/03/2015;17;6;4
05/04/2014;24;4;4
03/06/2014;14;203;5
09/05/2014;14;201;5
14/12/2015;16;5;2
16/08/2015;16;6;2
31/07/2015;15;101;1
02/07/2014;15;102;1
23/09/2015;19;103;1
14/02/2016;14;104;1
17/02/2016;18;105;3
17/06/2015;14;201;4
20/04/2014;24;202;2
20/05/2014;22;203;1
16/08/2015;24;204;1
17/06/2015;14;1;1
07/10/2014;13;2;2
06/04/2015;15;3;3
07/05/2014;10;101;5
04/12/2015;12;102;2
08/10/2015;14;5;3
13/09/2014;23;6;5
28/01/2015;24;4;6
06/06/2014;10;203;4
10/12/2015;20;201;2
12/01/2014;15;5;3
29/05/2015;12;6;8
22/04/2015;24;101;1
25/11/2014;10;102;2
08/01/2015;23;103;3
12/09/2014;21;104;4
29/12/2015;10;105;4
18/04/2014;14;201;4
11/11/2015;24;202;5
30/08/2015;18;203;5
30/05/2015;19;204;2
07/10/2015;14;1;2
25/03/2014;16;2;1
06/01/2015;14;3;1
01/03/2014;14;101;1
02/02/2016;17;102;1
16/10/2014;10;5;3
31/07/2014;25;6;4
14/02/2015;22;4;2
13/01/2014;19;203;1
05/11/2014;19;201;1
26/01/2014;13;5;1
06/12/2015;23;6;2
11/01/2016;25;101;3
26/11/2014;10;102;5
12/05/2014;20;103;2
07/02/2014;17;104;3
17/10/2015;16;105;5
21/12/2014;24;201;6
04/07/2014;16;202;4
19/05/2014;23;203;2
23/09/2015;11;204;3
13/08/2014;22;1;8
01/12/2014;19;2;1
21/09/2014;17;3;2
